상권코드명,상권코드,기준년월코드,서비스업종코드,서비스업종코드명,평균영업개월수,X1년이하생존율,X1.2년생존율,X2.3년생존율,X3.5년생존율,X5년이상생존율,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,인근점포수,총상주인구수,남성상주인구수,여성상주인구수,연령대10상주인구수,연령대20상주인구수,연령대30상주인구수,연령대40상주인구수,연령대50상주인구수,연령대60이상상주인구수,유사업종점포수,총직장인구수,남성직장인구수,여성직장인구수,연령대10직장인구수,연령대20직장인구수,연령대30직장인구수,연령대40직장인구수,연령대50직장인구수,연령대60이상직장인구수,총유동인구수,남성유동인구수,여성유동인구수,연령대10유동인구수,연령대20유동인구수,연령대30유동인구수,연령대40유동인구수,연령대50유동인구수,연령대60이상유동인구수,구
만리재로35길,536,201803,CS100009,커피음료,22,0,0,0,0,0,10219697,46.9,53.1,0,28.5,43.1,18.3,6.1,4,4333809,4670083,0,2280986,4661438,1283600,481699,296168,3,996,528,468,132,101,158,150,164,291,4,90,55,35,0,17,17,24,18,14,32337,17893,14444,1415,6093,7578,6754,6217,4279,중구
만리재로35길,536,201803,CS100009,커피음료,22,0,0,0,0,0,10219697,46.9,53.1,0,28.5,43.1,18.3,6.1,4,4333809,4670083,0,2280986,4661438,1283600,481699,296168,3,996,528,468,132,101,158,150,164,291,4,90,55,35,0,17,17,24,18,14,32337,17893,14444,1415,6093,7578,6754,6217,4279,중구
만리재옛길,537,201803,CS100009,커피음료,174,100,100,100,100,100,30455568,50.8,49.2,0.8,25.1,38.3,22.7,10.9,2.2,12225099,13438312,222690,5580815,9351587,6931093,3012598,564633,5,4048,1947,2101,423,570,612,690,670,1083,11,2407,1013,1394,22,699,698,577,277,134,156899,79117,77782,7669,35437,37255,29839,28400,18299,마포구
만리재옛길,537,201803,CS100009,커피음료,174,100,100,100,100,100,30455568,50.8,49.2,0.8,25.1,38.3,22.7,10.9,2.2,12225099,13438312,222690,5580815,9351587,6931093,3012598,564633,5,4048,1947,2101,423,570,612,690,670,1083,11,2407,1013,1394,22,699,698,577,277,134,156899,79117,77782,7669,35437,37255,29839,28400,18299,마포구
만리재옛길,537,201803,CS100009,커피음료,174,100,100,100,100,100,30455568,50.8,49.2,0.8,25.1,38.3,22.7,10.9,2.2,12225099,13438312,222690,5580815,9351587,6931093,3012598,564633,5,4048,1947,2101,423,570,612,690,670,1083,11,2407,1013,1394,22,699,698,577,277,134,156899,79117,77782,7669,35437,37255,29839,28400,18299,마포구
망우로10길,538,201803,CS100009,커피음료,13,0,0,0,0,0,7410294,45.5,54.5,1.3,39.2,38.3,14,4.5,2.7,2893382,4138236,66912,2516911,2654412,1.00E+06,418383,375000,3,1238,628,610,160,370,202,134,137,235,3,33,24,9,1,1,11,8,4,8,53103,28429,24675,6638,27704,6477,4752,4192,3341,동대문구
망우로16길,540,201803,CS100009,커피음료,15,100,0,0,0,0,6816282,43.6,56.4,5.4,50.6,11.4,14.1,15.1,3.3,2800401,4015881,431303,2926237,1026499,1267642,865318,299283,2,1923,1007,916,218,671,285,213,223,313,2,140,48,92,3,24,29,36,27,21,129327,70078,59249,18534,57719,14154,12339,14068,12515,동대문구
망우로18다길,541,201803,CS100009,커피음료,54,100,100,100,0,0,37602100,56.4,43.6,3.9,72.3,10,4.3,8.7,0.8,21103647,16498453,1607113,26472731,4734240,1681304,2880484,226228,2,970,504,466,82,352,115,102,115,204,2,5,3,2,0,1,3,0,0,1,42798,23548,19251,9330,22725,3484,2660,2777,1822,동대문구
망우로32길,544,201803,CS100009,커피음료,173,0,0,0,0,0,44574629,43.9,56.1,3.4,41.9,27,18.2,7.6,2,19245683,25328946,1427321,18337603,11968572,8344727,3433327,1063079,4,136,65,71,8,45,32,16,16,19,4,92,32,60,1,24,20,12,20,15,39627,19563,20064,2362,11090,7205,6560,6790,5620,중랑구
망우로32길,544,201803,CS100009,커피음료,173,0,0,0,0,0,44574629,43.9,56.1,3.4,41.9,27,18.2,7.6,2,19245683,25328946,1427321,18337603,11968572,8344727,3433327,1063079,4,136,65,71,8,45,32,16,16,19,4,92,32,60,1,24,20,12,20,15,39627,19563,20064,2362,11090,7205,6560,6790,5620,중랑구
매봉길,549,201803,CS100009,커피음료,139.5,50,50,50,50,50,50620439,50,50,1.1,18.4,43,21.2,9.9,6.3,22632192,21422044,375927,7124374,18957634,9663903,4628871,3303530,5,5529,2658,2871,883,747,1451,861,808,779,5,46,24,22,1,12,10,8,10,5,22591,10154,12437,789,4167,5997,4504,3243,3891,성동구
매봉길,549,201803,CS100009,커피음료,139.5,50,50,50,50,50,50620439,50,50,1.1,18.4,43,21.2,9.9,6.3,22632192,21422044,375927,7124374,18957634,9663903,4628871,3303530,5,5529,2658,2871,883,747,1451,861,808,779,5,46,24,22,1,12,10,8,10,5,22591,10154,12437,789,4167,5997,4504,3243,3891,성동구
매봉길,549,201803,CS100009,커피음료,139.5,50,50,50,50,50,50620439,50,50,1.1,18.4,43,21.2,9.9,6.3,22632192,21422044,375927,7124374,18957634,9663903,4628871,3303530,5,5529,2658,2871,883,747,1451,861,808,779,5,46,24,22,1,12,10,8,10,5,22591,10154,12437,789,4167,5997,4504,3243,3891,성동구
면목로27길,551,201803,CS100009,커피음료,127,100,100,100,100,100,26949383,36.8,63.2,2.2,29.4,33.3,25.5,6.4,3.3,9247104,15997053,451833,6173677,8294678,7097692,2243005,983273,4,2080,1061,1019,306,304,289,354,381,446,4,147,68,79,0,16,31,48,34,18,54465,26933,27532,4167,9666,10942,9806,11914,7970,중랑구
면목로33길,552,201803,CS100009,커피음료,172.5,50,50,50,50,50,28535183,37.2,62.8,2.2,30.1,33.2,24.9,6.5,3.2,9887765,16654377,470791,6727663,8675770,7212771,2471879,983273,7,7624,3806,3818,1170,1070,1114,1306,1345,1619,6,207,105,102,0,14,34,59,68,32,178748,86473,92275,15365,30712,35251,31886,38242,27293,중랑구
면목로33길,552,201803,CS100009,커피음료,172.5,50,50,50,50,50,28535183,37.2,62.8,2.2,30.1,33.2,24.9,6.5,3.2,9887765,16654377,470791,6727663,8675770,7212771,2471879,983273,7,7624,3806,3818,1170,1070,1114,1306,1345,1619,6,207,105,102,0,14,34,59,68,32,178748,86473,92275,15365,30712,35251,31886,38242,27293,중랑구
면목로35길,553,201803,CS100009,커피음료,100,0,0,0,0,0,5016429,32.2,67.8,7.2,36.8,22.7,17.8,15.5,0,1661429,3062143,254286,1710714,1115714,878571,764286,0,1,1237,621,616,162,148,173,212,207,335,4,44,18,26,0,12,6,13,8,5,20247,9794,10453,325,3850,3924,3938,4230,3980,중랑구
면목로48길,555,201803,CS100009,커피음료,144,0,0,0,0,0,55670119,44.1,55.9,2.4,36.9,29.5,15.6,12.2,3.2,22916726,32753393,1193237,17996066,14535617,8422798,10000809,3521592,6,4809,2308,2501,574,805,773,741,841,1075,6,150,66,84,0,21,40,42,35,12,94845,50465,44379,6889,26277,17066,14463,16896,13253,중랑구
면목로54길,556,201803,CS100009,커피음료,25,100,0,0,0,0,2549383,100,0,0,0,0,23.5,38.3,38.3,2413580,0,0,0,0,617284,1123457,672840,1,3907,1926,1981,478,619,585,631,737,857,1,144,67,77,0,12,36,42,39,15,76954,40161,36793,5245,19855,14314,12398,14428,10715,중랑구
면목로74길,558,201803,CS100009,커피음료,72,0,0,0,0,0,36135534,41.5,58.5,3.2,41,28.2,16.8,8.9,1.8,15777489,20358045,1043529,13000759,9789357,7530193,4019402,752294,2,429,218,211,26,59,64,62,83,135,2,83,29,54,0,13,10,27,26,7,36805,17870,18935,2338,7311,7300,6494,7413,5948,중랑구
면목로91길,561,201803,CS100009,커피음료,123,0,0,0,0,0,10027027,58.8,41.2,0,17.6,36.8,16.3,20.5,8.8,5301802,4117117,0,1220721,3527027,1779279,2018018,873874,1,1645,776,869,138,338,332,207,271,359,1,141,51,90,0,29,28,35,28,21,66119,33563,32556,1900,16237,13889,9952,13407,10732,중랑구
면목로92길,562,201803,CS100009,커피음료,45,0,0,0,0,0,16077026,41.5,58.5,1.1,36.7,32.6,17.8,6.9,4.9,5693438,6080983,141126,3508726,3161891,1988597,1228156,1745926,4,848,424,424,82,138,186,112,138,192,6,462,139,323,1,24,62,268,96,11,87998,45862,42135,2688,22481,18157,13493,18016,13165,중랑구
면목천로23길,563,201803,CS100009,커피음료,96,0,0,0,0,0,13904402,50.1,49.9,3.2,23.6,42.1,19.2,9.7,2.2,5841013,6065869,284646,2499872,4408667,2804081,1348191,561427,2,4107,2120,1987,512,608,621,639,780,947,2,355,245,110,1,24,41,80,120,89,10639,5631,5008,604,2043,2319,1718,2161,1794,중랑구
명동길,564,201803,CS100009,커피음료,374.5,50,50,50,50,50,274669525,48.1,51.9,0.9,24,29.4,22.3,15.7,7.7,99410592,121665450,1993434,49076436,63554085,48551946,37603449,20296696,11,26,10,16,1,4,4,8,3,6,15,17931,8280,9651,17,2005,7870,5642,2136,261,72547,32421,40125,2620,23553,16136,12472,9275,8491,중구
명동길,564,201803,CS100009,커피음료,374.5,50,50,50,50,50,274669525,48.1,51.9,0.9,24,29.4,22.3,15.7,7.7,99410592,121665450,1993434,49076436,63554085,48551946,37603449,20296696,11,26,10,16,1,4,4,8,3,6,15,17931,8280,9651,17,2005,7870,5642,2136,261,72547,32421,40125,2620,23553,16136,12472,9275,8491,중구
명동길,564,201803,CS100009,커피음료,374.5,50,50,50,50,50,274669525,48.1,51.9,0.9,24,29.4,22.3,15.7,7.7,99410592,121665450,1993434,49076436,63554085,48551946,37603449,20296696,11,26,10,16,1,4,4,8,3,6,15,17931,8280,9651,17,2005,7870,5642,2136,261,72547,32421,40125,2620,23553,16136,12472,9275,8491,중구
명륜길,565,201803,CS100009,커피음료,38,0,0,0,0,0,26058218,43.1,56.9,1.1,83.3,6.8,2.6,3.8,2.4,11004013,15054205,393865,21412013,1984316,953130,869238,445656,2,1336,687,649,127,384,187,150,165,323,6,16,9,7,0,1,5,6,1,3,200669,89640,111029,39248,120813,13625,10273,10231,6479,종로구
명륜길,565,201803,CS100009,커피음료,38,0,0,0,0,0,26058218,43.1,56.9,1.1,83.3,6.8,2.6,3.8,2.4,11004013,15054205,393865,21412013,1984316,953130,869238,445656,2,1336,687,649,127,384,187,150,165,323,6,16,9,7,0,1,5,6,1,3,200669,89640,111029,39248,120813,13625,10273,10231,6479,종로구
명지대길,567,201803,CS100009,커피음료,211,100,66.67,66.67,66.67,66.67,57067260,45.8,54.2,5.8,57.6,14.9,12.7,7.4,1.7,25321592,31745668,3630072,31230885,8833229,7978763,4253309,1141002,9,1438,699,739,164,357,196,185,223,313,11,260,212,48,1,10,23,49,90,87,69366,33730,35636,21665,28101,5676,5552,5004,3368,서대문구
명지대길,567,201803,CS100009,커피음료,211,100,66.67,66.67,66.67,66.67,57067260,45.8,54.2,5.8,57.6,14.9,12.7,7.4,1.7,25321592,31745668,3630072,31230885,8833229,7978763,4253309,1141002,9,1438,699,739,164,357,196,185,223,313,11,260,212,48,1,10,23,49,90,87,69366,33730,35636,21665,28101,5676,5552,5004,3368,서대문구
목동남로4길,570,201803,CS100009,커피음료,77,100,100,0,0,0,45554864,46.9,53.1,2,26,29.1,23.5,14.1,5.2,20836582,21743940,899063,9319744,12665655,10590684,6615416,2489964,4,1837,903,934,292,279,212,305,334,415,5,289,173,116,0,27,55,55,100,52,16602,9354,7248,1427,2971,2421,3142,3652,2989,양천구
목동중앙남로10길,571,201803,CS100009,커피음료,20,0,0,0,0,0,1991057,21.9,78.1,7.2,31.8,31.8,24.3,4.8,0,458537,1414634,156098,548780,685366,377236,105691,0,1,1217,603,614,220,212,176,215,204,190,1,47,22,25,0,11,6,18,7,5,12285,6303,5982,2168,2111,1876,2411,2370,1350,양천구
목동중앙남로13길,573,201803,CS100009,커피음료,12,0,0,0,0,0,2329927,9.3,90.7,0,45.2,33.5,21.4,0,0,345090,1984837,0,659842,1002658,667427,0,0,1,1238,618,620,203,196,254,189,192,204,1,291,115,176,0,18,43,24,46,160,19273,10983,8290,4445,3001,3167,3077,3121,2462,양천구
목동중앙남로4길,574,201803,CS100009,커피음료,22,0,0,0,0,0,8569944,51.3,48.7,14.8,16.7,27.4,28.7,11.2,1.3,3998736,4112027,970207,1527747,2200900,2447178,872123,92611,1,750,364,386,156,93,97,143,127,134,1,113,36,77,1,11,11,39,42,9,6824,3425,3399,1437,1141,971,1389,1376,510,양천구
목동중앙본로7길,576,201803,CS100009,커피음료,169,0,0,0,0,0,93355310,42.4,57.6,4,28.8,30.6,20.4,12.6,3.6,33756518,45822937,1984170,21708950,26124731,16302067,10877346,2582190,3,2021,995,1026,360,320,330,324,334,353,2,116,55,61,0,17,16,36,17,30,19792,10221,9571,1979,3814,3175,3887,3970,2968,양천구
목동중앙본로7길,576,201803,CS100009,커피음료,169,0,0,0,0,0,93355310,42.4,57.6,4,28.8,30.6,20.4,12.6,3.6,33756518,45822937,1984170,21708950,26124731,16302067,10877346,2582190,3,2021,995,1026,360,320,330,324,334,353,2,116,55,61,0,17,16,36,17,30,19792,10221,9571,1979,3814,3175,3887,3970,2968,양천구
목동중앙본로7길,576,201803,CS100009,커피음료,169,0,0,0,0,0,93355310,42.4,57.6,4,28.8,30.6,20.4,12.6,3.6,33756518,45822937,1984170,21708950,26124731,16302067,10877346,2582190,3,2021,995,1026,360,320,330,324,334,353,2,116,55,61,0,17,16,36,17,30,19792,10221,9571,1979,3814,3175,3887,3970,2968,양천구
목동중앙북로7길,577,201803,CS100009,커피음료,198,100,100,100,100,50,66103994,38.9,61.1,2.1,28.9,34.3,21.2,10.4,3.1,24288318,37393814,1090054,17314586,18541727,14987794,7255749,2492222,4,178,75,103,12,33,47,18,24,44,5,430,313,117,0,71,134,125,66,34,20290,10202,10087,1610,4414,4774,3238,3528,2726,양천구
목동중앙서로7길,579,201803,CS100009,커피음료,34,50,50,50,0,0,8714544,39.2,60.8,0.8,15,25.8,39.2,17.6,1.7,3183377,4906488,45262,1060776,1944175,3348992,1493657,197005,4,2979,1501,1478,517,482,432,534,528,486,6,154,61,93,0,15,18,40,36,45,65282,33108,32174,8008,11978,12493,13410,11395,7999,양천구
무수막길,580,201803,CS100009,커피음료,181,50,0,0,0,0,44905015,42.7,57.3,2.2,29.4,27.7,22.5,12.5,5.6,16906700,24593891,868005,10637914,10758097,9930028,6203178,3103372,7,3181,1563,1618,432,420,456,508,518,847,8,135,76,59,0,21,21,34,32,27,171907,82591,89317,13701,27298,38703,31603,29776,30827,성동구
무수막길,580,201803,CS100009,커피음료,181,50,0,0,0,0,44905015,42.7,57.3,2.2,29.4,27.7,22.5,12.5,5.6,16906700,24593891,868005,10637914,10758097,9930028,6203178,3103372,7,3181,1563,1618,432,420,456,508,518,847,8,135,76,59,0,21,21,34,32,27,171907,82591,89317,13701,27298,38703,31603,29776,30827,성동구
무학로14길,581,201803,CS100009,커피음료,126,100,100,100,100,100,52188238,48.5,51.5,2,26.8,30.2,19.6,16.8,4.6,21826428,19863248,435263,9697196,12425683,8809573,8239553,2082409,5,1483,733,750,196,229,220,247,262,329,5,992,434,558,6,364,170,208,170,74,22614,12352,10262,1061,4758,5035,4436,4707,2616,성동구
무학로14길,581,201803,CS100009,커피음료,126,100,100,100,100,100,52188238,48.5,51.5,2,26.8,30.2,19.6,16.8,4.6,21826428,19863248,435263,9697196,12425683,8809573,8239553,2082409,5,1483,733,750,196,229,220,247,262,329,5,992,434,558,6,364,170,208,170,74,22614,12352,10262,1061,4758,5035,4436,4707,2616,성동구
무학로14길,581,201803,CS100009,커피음료,126,100,100,100,100,100,52188238,48.5,51.5,2,26.8,30.2,19.6,16.8,4.6,21826428,19863248,435263,9697196,12425683,8809573,8239553,2082409,5,1483,733,750,196,229,220,247,262,329,5,992,434,558,6,364,170,208,170,74,22614,12352,10262,1061,4758,5035,4436,4707,2616,성동구
무학로27길,583,201803,CS100009,커피음료,161,100,100,100,100,100,25907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427,230,197,48,54,44,75,81,125,1,83,54,29,0,5,13,29,24,12,29178,17157,12022,1360,6743,6747,5530,5238,3561,동대문구
무학로30길,584,201803,CS100009,커피음료,34,0,0,0,0,0,8630370,48.2,51.8,0,26.4,46.1,19.7,5.2,2.6,4411852,3200000,0,1933333,3545185,1518518,425926,188889,2,1151,581,570,149,196,187,188,158,273,2,307,196,111,2,20,69,97,83,36,96255,52213,44042,4744,26462,18217,16418,15734,14680,동대문구
무학로43길,585,201803,CS100009,커피음료,39,0,0,0,0,0,1107407,52,48,0,33.3,14.9,25.9,14.9,10.9,470370,448148,0,303704,159259,259259,111111,85185,1,1015,549,466,133,163,121,163,192,243,1,114,73,41,0,3,20,42,27,22,29201,18539,10661,4669,13309,3974,2704,2682,1862,동대문구
무학봉15길,587,201803,CS100009,커피음료,36,0,0,0,0,0,25021250,45.1,54.9,3.5,34.8,26.7,20.3,10.5,4.2,10150978,12302684,758786,6966901,5907696,4824653,2787921,1207706,1,1494,790,704,142,190,194,238,289,441,1,84,35,49,2,18,18,23,13,10,28459,13319,15140,2082,7781,5495,4310,4883,3907,성동구
무학봉길,588,201803,CS100009,커피음료,9,0,0,0,0,0,24495473,41.5,58.5,1.3,32.1,34.2,18.7,9,4.8,8105755,14321349,244388,6586967,7323622,5180571,2027192,1064367,2,2756,1333,1423,295,443,372,409,510,727,3,172,78,94,3,23,32,52,37,25,28545,14059,14486,2118,7609,5383,4393,5143,3898,성동구
무학봉길,588,201803,CS100009,커피음료,9,0,0,0,0,0,24495473,41.5,58.5,1.3,32.1,34.2,18.7,9,4.8,8105755,14321349,244388,6586967,7323622,5180571,2027192,1064367,2,2756,1333,1423,295,443,372,409,510,727,3,172,78,94,3,23,32,52,37,25,28545,14059,14486,2118,7609,5383,4393,5143,3898,성동구
문성로30길,589,201803,CS100009,커피음료,21,0,0,0,0,0,8917117,38.4,61.6,0.6,34.2,30.7,18.7,11.8,4.1,3559294,5357823,62005,2615634,2722081,1811779,1324535,381083,2,1128,567,561,136,216,215,177,137,247,2,14,8,6,0,3,2,4,5,0,37365,17927,19438,3476,12256,7460,4779,4780,4615,관악구
미성길,593,201803,CS100009,커피음료,37,0,0,0,0,0,12574283,49.9,50.1,4.2,32.8,29.4,20,11.1,2.5,6118018,6456265,436953,3648952,3929525,2694818,1486402,377633,3,1769,875,894,261,268,259,279,297,405,3,121,61,60,0,10,19,38,33,21,19409,9841,9568,557,4855,4549,3056,3607,2785,관악구
바람드리길,594,201803,CS100009,커피음료,215,100,100,100,100,100,44699325,39.4,60.6,6.7,40.8,25,10.5,11.8,5.2,15361623,22435823,2130485,14024152,9154288,4310904,5821944,2355676,4,2866,1397,1469,315,343,456,482,473,797,4,309,135,174,4,23,67,86,80,49,87097,42933,44163,4174,16404,17220,15077,18314,15907,송파구
바우뫼로37길,595,201803,CS100009,커피음료,58,50,25,25,25,0,53444086,43.5,56.5,0.8,29,36,20.8,9.4,4,18867096,19863141,254256,9017267,15067806,8992522,3811256,1587133,7,540,285,255,53,79,138,83,74,113,7,3081,2007,1074,8,450,907,673,520,523,23494,14151,9343,97,5791,7491,4958,3025,2132,서초구
바우뫼로39길,596,201803,CS100009,커피음료,570,80,60,60,60,40,202768455,46.6,53.4,1,37.9,32.9,13,9.7,5.6,78731555,78890286,1243234,50824809,49283975,24492771,18261748,13515312,16,5231,2501,2730,655,837,1205,780,711,1043,23,5727,3231,2496,21,852,1429,1394,1192,839,173449,96746,76703,4983,40683,41545,31219,26644,28374,서초구
반포대로12길,598,201803,CS100009,커피음료,26,0,0,0,0,0,20772324,46,54,0,28.8,39.3,18.3,9.2,4.3,7449876,7196326,0,3654757,5597214,3521685,1243846,628701,1,16,7,9,4,2,1,5,1,3,3,264,181,83,2,28,54,68,40,72,17893,10363,7530,418,4500,4223,3987,2799,1967,서초구
반포대로19길,599,201803,CS100009,커피음료,81,0,0,0,0,0,28830137,43.2,56.8,1.5,32.3,33.4,18.3,10.5,3.9,9728650,12959376,302201,6516402,7580956,5072023,2368357,848091,4,277,138,139,38,47,45,48,52,47,2,505,327,178,4,80,151,140,69,61,18716,10339,8376,1282,4102,4580,3723,3174,1854,서초구
반포대로21길,600,201803,CS100009,커피음료,91,0,0,0,0,0,29318649,32.6,67.4,3.2,41.6,33.9,13.7,5.3,2.3,9072617,16838454,445528,10219932,8890203,4269679,1395141,690593,4,1313,663,650,264,192,202,236,213,206,3,414,272,142,0,66,120,120,53,55,26741,14560,12181,2250,5824,6157,5397,4336,2777,서초구
반포대로22길,601,201803,CS100009,커피음료,131,0,0,0,0,0,44425000,53.7,46.3,1.5,46.6,27.6,13.6,7.6,3.1,19131138,16064063,599331,14643638,9666964,6321317,2224331,1739620,3,278,136,142,26,38,40,59,45,70,4,628,408,220,3,126,140,171,126,62,31675,17306,14369,1307,6785,7524,7120,5188,3751,서초구
반포대로9길,603,201803,CS100009,커피음료,364,100,100,100,100,100,83838611,49.9,50.1,1.2,26,28.7,29.9,9.2,5,36851545,33481107,788485,14965921,21023528,23023993,6772956,3757772,9,3124,1500,1624,544,495,467,533,451,634,10,2933,1714,1219,19,637,890,730,416,241,112561,61842,50719,16489,22873,23732,20938,15685,12844,서초구
방배로15길,604,201803,CS100009,커피음료,75,0,0,0,0,0,14791581,39.3,60.7,2.2,25.8,43,20,6.7,2.3,4311162,8200927,187955,2997500,5566908,2775825,705008,278895,3,2660,1235,1425,409,381,545,469,365,491,3,325,170,155,1,66,82,91,55,30,32384,15886,16498,1891,8143,7238,5944,4853,4315,서초구
방배로23길,605,201803,CS100009,커피음료,124.5,0,0,0,0,0,67287102,46.2,53.8,1.9,31.9,31.1,24.6,7.6,2.8,26245516,29778557,1124306,16565986,17656050,13284714,5588635,1804384,6,1881,879,1002,294,299,373,334,232,349,8,2777,1865,912,21,684,1111,670,191,100,36669,17541,19128,299,9586,9553,7281,5200,4750,서초구
방배로31길,606,201803,CS100009,커피음료,170.5,100,0,0,0,0,96625223,51.8,48.2,3.2,37.4,30.1,15.6,8.6,5,42639766,39731776,2283842,26882321,27478834,14881905,7130680,3713966,11,5570,2574,2996,889,792,1080,944,778,1087,12,2311,1511,800,5,332,565,527,454,428,146026,75981,70045,9405,31122,33093,27890,22499,22016,서초구
방배로42길,607,201803,CS100009,커피음료,183,100,50,50,0,0,133432613,39.5,60.5,1.1,23.9,29.8,28.2,11.1,5.8,42786811,67942674,773599,20336112,34663126,32772221,14515337,7669091,6,614,283,331,125,87,98,108,91,105,9,258,98,160,0,58,60,61,38,41,47175,21596,25579,2937,7233,9110,10449,9077,8368,서초구
방배로6길,608,201803,CS100009,커피음료,92,0,0,0,0,0,15275210,33.8,66.2,0.9,23.9,20.7,24,18.2,12.3,4650390,7633947,58730,2351332,2532156,3102463,2399872,1839785,3,372,183,189,45,65,62,54,64,82,3,486,345,141,0,58,134,153,92,49,1250,623,627,110,278,225,197,210,229,서초구
방배천로4안길,609,201803,CS100009,커피음료,136,0,0,0,0,0,60145615,40.1,59.9,0.6,21.7,29.3,23.9,12.7,11.8,18397645,28515069,255816,9693123,13530486,12550634,6299956,4582701,6,1104,519,585,171,198,209,166,160,200,6,636,430,206,1,51,112,139,185,148,9179,4430,4749,354,2440,1809,1379,1645,1552,서초구
방울내로7길,610,201803,CS100009,커피음료,47,0,0,0,0,0,12904583,23.2,76.8,3.7,51,29.5,11.9,3.1,0.6,2427829,10476754,334027,7579165,3378034,1320906,231418,61033,2,1636,791,845,218,247,342,278,235,316,2,150,123,27,0,11,22,46,46,25,38311,17588,20723,3528,8350,9030,7038,5852,4514,마포구
방학로6길,611,201803,CS100009,커피음료,187,100,0,0,0,0,50032657,42.9,57.1,4.8,33.8,27.2,16.5,12.6,5.2,19877051,26975674,1870392,14381503,12418023,8506084,6880901,2795826,8,5275,2599,2676,664,755,665,824,1002,1365,8,436,153,283,2,47,91,134,104,58,160899,81941,78958,10863,27760,27829,31997,34975,27474,도봉구
방화동로5길,612,201803,CS100009,커피음료,59,0,0,0,0,0,16165901,46.4,53.6,3.2,34.4,31.7,15.3,10.7,4.7,6476783,7516663,394301,4365188,4472308,2527867,1615339,618443,1,1904,918,986,154,307,281,270,336,556,1,250,126,124,3,42,66,74,40,25,2587,1506,1082,131,825,544,243,389,455,강서구
백범로16길,613,201803,CS100009,커피음료,17,0,0,0,0,0,57888564,42.6,57.4,7.6,36.1,22.7,18,11.2,4.5,22089881,29811536,3347630,17672534,11380263,10896925,6086460,2517607,4,621,319,302,62,81,97,94,106,181,4,126,55,71,2,15,22,44,24,19,79834,42877,36958,13039,29899,10736,10324,9390,6447,마포구
